id,station_id,city_slug,district_slug,address_en,title,provider,external_id,sensor_type,latitude,longitude,altitude,first_measurement_time,last_measurement_time,is_suspicious
27,14,yerevan,kanaker-zeytun,"Babayan street","Green Green Ecocenter (ArmAqi.org)",sensor_community,86195,SDS011,40.198069,44.520984,1137.10,"2024-02-23 17:00:00","2025-02-28 18:13:39",false
28,14,yerevan,kanaker-zeytun,"Babayan street","Green Green Ecocenter (ArmAqi.org)",sensor_community,86196,BME280,40.198069,44.520984,1137.10,"2024-02-23 17:00:00","2025-02-28 18:13:39",false
29,15,vanadzor,,"Nersisyan Lane","Nersisyan lane (ArmAqi.org)",sensor_community,86292,SDS011,40.797236,44.512433,1382.00,"2024-02-28 19:00:00","2025-02-28 18:12:51",false
30,16,vanadzor,,"Myasnikyan Street","Myasnikyan street (ArmAqi.org)",sensor_community,86333,SDS011,40.802651,44.487345,1367.50,"2024-03-01 22:00:00","2025-02-28 18:12:00",false
31,16,vanadzor,,"Myasnikyan Street","Myasnikyan street (ArmAqi.org)",sensor_community,86334,BME280,40.802651,44.487345,1367.50,"2024-03-01 22:00:00","2025-02-28 18:12:01",false
32,17,yerevan,malatia-sebastia,"Sebastia street","Sebastia street (ArmAqi.org)",sensor_community,86420,SDS011,40.188522,44.463030,1013.00,"2024-03-07 16:00:00","2025-02-28 18:10:53",false
33,17,yerevan,malatia-sebastia,"Sebastia street","Sebastia street (ArmAqi.org)",sensor_community,86421,BME280,40.188522,44.463030,1013.00,"2024-03-07 16:00:00","2025-02-28 18:13:21",false
34,18,yerevan,kentron,"Adana street","Adana street (ArmAqi.org)",sensor_community,87542,SDS011,40.173888,44.491450,981.40,"2024-05-01 18:00:00","2025-01-21 11:03:30",false
35,18,yerevan,kentron,"Adana street","Adana street (ArmAqi.org)",sensor_community,87543,BME280,40.173888,44.491450,981.40,"2024-05-01 18:00:00","2025-01-21 11:03:30",false
36,19,yerevan,arabkir,"Adonts street","Nikoghayos Adonts street (ArmAqi.org)",sensor_community,88230,SDS011,40.213376,44.524329,1211.50,"2024-06-08 18:00:00","2025-02-28 18:13:50",false
37,19,yerevan,arabkir,"Adonts street","Nikoghayos Adonts street (ArmAqi.org)",sensor_community,88231,BME280,40.213376,44.524329,1211.50,"2024-06-08 18:00:00","2025-02-28 18:13:50",false
38,20,gyumri,,"Aghasi Khanjyan Street","Khanjyan street (ArmAqi.org)",sensor_community,89708,SDS011,40.806000,43.854000,1563.00,"2024-10-23 14:00:00","2025-02-28 18:12:12",false
39,21,yerevan,kentron,Kond,"Kond (ArmAqi.org)",sensor_community,90711,SDS011,40.184000,44.504000,1009.00,"2024-12-16 21:00:00","2025-02-28 18:11:09",false
40,21,yerevan,kentron,Kond,"Kond (ArmAqi.org)",sensor_community,90712,BME280,40.184000,44.504000,1009.00,"2024-12-16 21:00:00","2025-02-28 18:13:37",false
41,28,yerevan,avan,Kuchak,"1/4 Alma-Ata street, Yerevan, Armenia",clarity,DACWA9824,CLARITY,40.218822,44.576525,,"2024-03-26 04:00:00","2025-02-28 18:00:00",false
42,29,yerevan,kanaker-zeytun,"Dro street, 13/1","13/1 Dro street, Yerevan, Armenia",clarity,DADDF8497,CLARITY,40.203692,44.540715,,"2024-04-16 18:00:00","2025-02-28 16:00:00",false
43,30,yerevan,malatia-sebastia,"Tsitsernakaberd highway, 1..4","3 Tsitsernakaberd street, Yerevan, Armenia",clarity,DBJGM2682,CLARITY,40.182333,44.480884,,"2024-06-12 04:00:00","2025-02-28 18:00:00",false
44,53,yerevan,nork-marash,"Aytsemnik Urartu Street, 82/5","82/5 Aytsemnik Urartu street, Yerevan, Armenia",clarity,DCBEG1774,CLARITY,40.177851,44.542843,,"2024-07-12 17:00:00","2025-02-28 18:00:00",false
45,43,yerevan,nor-nork,"Nansen Street, 24","24 Nansen street, Yerevan, Armenia",clarity,DCIKP1594,CLARITY,40.197623,44.556469,,"2024-06-18 17:00:00","2025-02-28 18:00:00",true
46,42,yerevan,malatia-sebastia,"Leningradyan street , 23/18","23/18 Leningradyan street, Yerevan, Armenia",clarity,DCJGV0900,CLARITY,40.189063,44.472001,,"2024-07-08 17:00:00","2025-02-28 18:00:00",false
47,37,yerevan,arabkir,"Griboyedov street, 17","17 Griboyedov street, Yerevan, Armenia",clarity,DDBZY8999,CLARITY,40.210690,44.513995,,"2024-06-26 16:00:00","2025-02-28 18:00:00",false
48,38,yerevan,shengavit,"Arshakunyats avenue, 192","192 Arshakunyats street, Yerevan, Armenia",clarity,DDGDP6324,CLARITY,40.144987,44.496617,,"2024-06-06 17:00:00","2025-02-28 18:00:00",false
49,50,yerevan,kentron,"Edvard Mirzoyan street, 5","5 E.Mirzoyan street, Yerevan, Armenia",clarity,DDGDZ7324,CLARITY,40.196105,44.508530,,"2024-07-05 04:00:00","2025-02-28 18:00:00",false
50,48,yerevan,ajapnyak,"Lukashina street, 37/47","37/47 Lukashin street, Yerevan, Armenia",clarity,DDKAS9056,CLARITY,40.193658,44.447000,,"2024-06-03 04:00:00","2025-02-28 18:00:00",false
51,43,yerevan,nor-nork,"Nansen Street, 24","24 Nansen street, Yerevan, Armenia",clarity,DDUGL5981,CLARITY,40.197450,44.557409,,"2024-06-20 04:00:00","2025-02-28 18:00:00",false
52,44,yerevan,kanaker-zeytun,"David Anhaght street, 25","25 D.Anhaght street, Yerevan, Armenia",clarity,DEEWK1417,CLARITY,40.200003,44.536476,,"2024-03-26 04:00:00","2025-02-28 18:00:00",false
53,34,yerevan,arabkir,"Verin Antarain street, 136/2","136/2 Verin antarayin street, Yerevan, Armenia",clarity,DERNX1436,CLARITY,40.197576,44.511123,,"2024-07-03 16:00:00","2025-02-28 18:00:00",false
54,30,yerevan,malatia-sebastia,"Tsitsernakaberd highway, 1..4","4 Tsitsernakaberd street, Yerevan, Armenia",clarity,DETFB5758,CLARITY,40.182570,44.481232,,"2024-06-12 04:00:00","2025-02-28 18:00:00",false
55,50,yerevan,kentron,"Edvard Mirzoyan street, 5","5 E.Mirzoyan street, Yerevan, Armenia",clarity,DGIJE1070,CLARITY,40.196353,44.507888,,"2024-07-05 04:00:00","2025-02-28 18:00:00",false
56,51,yerevan,davtashen,"1st quarter Davtashen, 61","61 Davtashen 1-st street, Yerevan, Armenia",clarity,DGXRI2364,CLARITY,40.219206,44.486441,,"2024-04-05 04:00:00","2025-02-28 18:00:00",false
57,36,yerevan,davtashen,"10th street Davtashen, 15/5","15/5 Davtashen 10-th street, Yerevan, Armenia",clarity,DHBVD3360,CLARITY,40.220139,44.483960,,"2024-06-05 21:00:00","2025-02-28 18:00:00",false
58,31,yerevan,kanaker-zeytun,"Dro street, 22","22 Dro street, Yerevan, Armenia",clarity,DHXDH8620,CLARITY,40.205293,44.544327,,"2024-04-02 16:00:00","2025-02-28 18:00:00",false
59,51,yerevan,davtashen,"1st quarter Davtashen, 61","61 Davtashen 1-st street, Yerevan, Armenia",clarity,DIDDH8878,CLARITY,40.219126,44.485678,,"2024-04-02 16:00:00","2025-02-28 18:00:00",false
60,29,yerevan,kanaker-zeytun,"Dro street, 13/1","13/1 Dro street, Yerevan, Armenia",clarity,DIWGN3527,CLARITY,40.203171,44.541504,,"2024-04-16 23:00:00","2025-02-28 18:00:00",false
61,40,yerevan,arabkir,"Svetlana Grigoryan street, 21","21 S.Grigoryan street, Yerevan, Armenia",clarity,DJBDR9588,CLARITY,40.201274,44.515686,,"2024-06-14 10:00:00","2025-02-28 18:00:00",false
62,48,yerevan,ajapnyak,"Lukashina street, 37/47","37/47 Lukashin street, Yerevan, Armenia",clarity,DJZDY4081,CLARITY,40.194010,44.446711,,"2024-05-31 09:00:00","2025-02-28 18:00:00",false
63,40,yerevan,arabkir,"Svetlana Grigoryan street, 21","21 S.Grigoryan street, Yerevan, Armenia",clarity,DKBFQ1957,CLARITY,40.201072,44.515867,,"2024-06-14 10:00:00","2025-02-28 18:00:00",false
64,52,yerevan,nork-marash,"Garegin Hovsepyan Street, 64/7","64/7 G.Hovsepyan street, Yerevan, Armenia",clarity,DKGCF5916,CLARITY,40.174524,44.535180,,"2024-07-08 17:00:00","2025-02-28 18:00:00",true
65,45,yerevan,kanaker-zeytun,"Rubinyants street, 27/16","27/16 Rubinyants street, Yerevan, Armenia",clarity,DMHSU5577,CLARITY,40.206480,44.552813,,"2024-06-27 10:00:00","2025-02-28 18:00:00",false
66,33,yerevan,kentron,"Gevorg Emin street, 12","12 G.Emin street, Yerevan, Armenia",clarity,DMZDT9732,CLARITY,40.194690,44.509668,,"2024-06-25 18:00:00","2025-02-28 18:00:00",false
67,33,yerevan,kentron,"Gevorg Emin street, 12","12 G.Emin street, Yerevan, Armenia",clarity,DNHWJ9492,CLARITY,40.194414,44.509602,,"2024-06-25 18:00:00","2025-02-28 18:00:00",false
68,36,yerevan,davtashen,"10th street Davtashen, 15/5","15/5 Davtashen 10-th street, Yerevan, Armenia",clarity,DNNKY6129,CLARITY,40.221115,44.484391,,"2024-06-05 21:00:00","2025-02-28 18:00:00",false
69,47,yerevan,kentron,"Aram street, 32","32 Aram street, Yerevan, Armenia",clarity,DPHGS0528,CLARITY,40.180954,44.513608,,"2024-07-12 14:00:00","2025-02-28 18:00:00",false
70,35,yerevan,shengavit,"Garegin Nzhdeh Street, 15/1","15/1 Nzhdeh street, Yerevan, Armenia",clarity,DPRZF2958,CLARITY,40.151925,44.486616,,"2024-06-05 17:00:00","2025-02-28 18:00:00",false
71,41,yerevan,malatia-sebastia,"Isakov Avenue, 22/1","22/1 Isakov street, Yerevan, Armenia",clarity,DQHQF5746,CLARITY,40.157701,44.461070,,"2024-07-03 11:00:00","2025-02-28 18:00:00",false
72,31,yerevan,kanaker-zeytun,"Dro street, 22","22 Dro street, Yerevan, Armenia",clarity,DQRWI9606,CLARITY,40.205636,44.544678,,"2024-04-05 04:00:00","2025-02-28 18:00:00",false
73,30,yerevan,malatia-sebastia,"Tsitsernakaberd highway, 1..4","2 Tsitsernakaberd street, Yerevan, Armenia",clarity,DQXAQ6339,CLARITY,40.181398,44.480768,,"2024-06-12 04:00:00","2025-02-28 18:00:00",false
74,38,yerevan,shengavit,"Arshakunyats avenue, 192","192 Arshakunyats street, Yerevan, Armenia",clarity,DRCFM5700,CLARITY,40.144860,44.497045,,"2024-06-06 16:00:00","2025-02-28 18:00:00",false
75,49,yerevan,kanaker-zeytun,"Karapet Ulnetsi street, 45/1","45/1 Ulnetsi street, Yerevan, Armenia",clarity,DRYZY9931,CLARITY,40.202882,44.533607,,"2024-05-13 16:00:00","2025-02-28 18:00:00",false
76,47,yerevan,kentron,"Aram street, 32","32 Aram street, Yerevan, Armenia",clarity,DTKWP1685,CLARITY,40.181230,44.513889,,"2024-07-12 14:00:00","2025-02-28 18:00:00",false
77,44,yerevan,kanaker-zeytun,"David Anhaght street, 25","25 D.Anhaght street, Yerevan, Armenia",clarity,DTMAJ8003,CLARITY,40.200325,44.536883,,"2024-03-26 04:00:00","2025-02-28 18:00:00",false
78,30,yerevan,malatia-sebastia,"Tsitsernakaberd highway, 1..4","1 Tsitsernakaberd street, Yerevan, Armenia",clarity,DTWVL0717,CLARITY,40.181915,44.481152,,"2024-06-11 18:00:00","2025-02-28 18:00:00",false
79,32,yerevan,noragavit,"Artashat Highway, 101/2","101/2 Artashat street, Yerevan, Armenia",clarity,DTYQT4045,CLARITY,40.109148,44.471665,,"2024-07-12 15:00:00","2025-02-28 18:00:00",false
80,46,yerevan,shengavit,"Arshakunyats Avenue, 27/3","27/3 Arshakunyats street, Yerevan, Armenia",clarity,DUHPI8625,CLARITY,40.157646,44.504469,,"2024-06-04 01:00:00","2025-02-28 18:00:00",false
81,42,yerevan,malatia-sebastia,"Leningradyan street , 23/18","23/18 Leningradyan street, Yerevan, Armenia",clarity,DUPKV6193,CLARITY,40.189605,44.471517,,"2024-07-08 15:00:00","2025-02-28 18:00:00",false
82,46,yerevan,shengavit,"Arshakunyats Avenue, 27/3","27/3 Arshakunyats street, Yerevan, Armenia",clarity,DVBEJ8996,CLARITY,40.157959,44.504909,,"2024-06-03 18:00:00","2025-02-28 18:00:00",false
83,34,yerevan,arabkir,"Verin Antarain street, 136/2","136/2 Verin antarayin street, Yerevan, Armenia",clarity,DVJBD7236,CLARITY,40.198153,44.509898,,"2024-07-05 04:00:00","2025-02-28 18:00:00",false
84,39,yerevan,nork-marash,"Nork Street, 19","19 Nork street, Yerevan, Armenia",clarity,DVNPH2193,CLARITY,40.191890,44.542738,,"2024-03-21 04:00:00","2025-02-28 18:00:00",false
85,28,yerevan,avan,Kuchak,"1/4 Alma-Ata street, Yerevan, Armenia",clarity,DVWCH7779,CLARITY,40.219185,44.575643,,"2024-03-26 04:00:00","2025-02-28 18:00:00",false
86,35,yerevan,shengavit,"Garegin Nzhdeh Street, 15/1","15/1 Nzhdeh street, Yerevan, Armenia",clarity,DWHYR4927,CLARITY,40.151826,44.485872,,"2024-06-05 21:00:00","2025-02-28 18:00:00",false
87,53,yerevan,nork-marash,"Aytsemnik Urartu Street, 82/5","82/5 Aytsemnik Urartu street, Yerevan, Armenia",clarity,DWVEY0910,CLARITY,40.177916,44.543395,,"2024-07-12 17:00:00","2025-02-28 18:00:00",false
88,32,yerevan,noragavit,"Artashat Highway, 101/2","101/2 Artashat street, Yerevan, Armenia",clarity,DWXDC2269,CLARITY,40.108538,44.470834,,"2024-07-12 15:00:00","2025-02-28 18:00:00",false
89,41,yerevan,malatia-sebastia,"Isakov Avenue, 22/1","22/1 Isakov street, Yerevan, Armenia",clarity,DXZFS6100,CLARITY,40.157575,44.459894,,"2024-07-04 04:00:00","2025-02-28 18:00:00",false
90,37,yerevan,arabkir,"Griboyedov street, 17","17 Griboyedov street, Yerevan, Armenia",clarity,DYTXC0986,CLARITY,40.211421,44.512735,,"2024-06-26 16:00:00","2025-02-28 18:00:00",false
91,49,yerevan,kanaker-zeytun,"Karapet Ulnetsi street, 45/1","45/1 Ulnetsi street, Yerevan, Armenia",clarity,DZXUU3538,CLARITY,40.202509,44.533042,,"2024-05-13 21:00:00","2025-02-28 18:00:00",false
92,23,yerevan,,"Zvartnots airport","Yerevan - Isakov",purple_air,23049,PURPLE_AIR,40.162746,44.399690,,"2019-02-06 16:00:00","2024-10-03 13:00:00",true
93,24,yerevan,ajapnyak,Vahagni,"Yerevan - Vahakni",purple_air,23069,PURPLE_AIR,40.224964,44.451405,,"2019-02-06 14:00:00","2025-02-14 16:00:49",false
94,,,,,"Yerevan - Downtown",purple_air,23077,PURPLE_AIR,40.188520,44.513910,,"2019-02-01 00:00:00","2020-02-06 03:00:00",true
95,24,yerevan,ajapnyak,Vahagni,"Yerevan - Vahagni",purple_air,48043,PURPLE_AIR,40.219788,44.448303,,"2020-02-06 03:00:00","2021-06-21 09:00:00",false
96,25,yerevan,kentron,"Lovers' Park","Lover's Park Apartment (balcony)",purple_air,58673,PURPLE_AIR,40.191296,44.505783,,"2020-06-29 22:00:00","2025-02-28 18:14:27",false
97,,,,,"Air Quality at Sasuntsi Davit by FRANKYANTS.ORG",purple_air,109466,PURPLE_AIR,40.153973,44.510475,,"2021-06-19 00:00:00","2022-03-25 19:00:00",true
98,26,yerevan,arabkir,"Komitas street","AQI on Komitas by FRANKYANTS.ORG",purple_air,109474,PURPLE_AIR,40.206780,44.518063,,"2024-05-05 15:00:00","2025-02-28 18:14:15",false
99,27,yerevan,ajapnyak,"Abelyan street","AQI Near Tumo Center by FRANKYANTS.ORG",purple_air,109478,PURPLE_AIR,40.198456,44.477913,,"2021-06-19 00:00:00","2025-02-28 18:13:16",false
100,,,,,"AQI in Abovyan, Armenia by Frankyants.org",purple_air,109492,PURPLE_AIR,40.273930,44.637177,,"2023-11-12 22:00:00","2024-06-07 10:00:00",true
101,52,yerevan,nork-marash,"Garegin Hovsepyan Street, 64/7","64/7 G.Hovsepyan street, Yerevan, Armenia",clarity,DTTNF8055,CLARITY,40.174193,44.535540,,"2024-07-08 17:00:00","2025-02-28 18:00:00",false
102,22,gyumri,,"Paruyr Sevak Street","next to church (ArmAqi.org)",sensor_community,83835,SDS011,40.830000,43.828000,1595.20,"2024-12-07 04:00:00","2025-01-31 22:44:02",false
103,22,gyumri,,"Paruyr Sevak Street","next to church (ArmAqi.org)",sensor_community,83836,BME280,40.830000,43.828000,1595.20,"2024-12-07 04:00:00","2025-01-31 22:44:10",false
104,35,yerevan,shengavit,"Garegin Nzhdeh Street, 15/1","ք․Երևան, Գ․ Նժդեհ 15/1",yerevan_gis,DWHYR4927,CLARITY_NODE,40.151826,44.485872,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
109,77,yerevan,nor-nork,"Gyurjyan street, 14/1","ք․ Երևան, Նոր Նորք, Գյուրջյան փողոց 14/1",yerevan_gis,DWLAC2855,CLARITY_NODE,40.187523,44.555965,,"2024-11-25 16:00:00","2025-02-28 17:00:00",true
110,52,yerevan,nork-marash,"Garegin Hovsepyan Street, 64/7","ք․ Երևան, Գ․Հովսփյան փ․ 64/7",yerevan_gis,DKGCF5916,CLARITY_NODE,40.174524,44.535180,,"2024-11-25 16:00:00","2025-02-28 17:00:00",true
111,43,yerevan,nor-nork,"Nansen Street, 24","ք. Երևան, Նորք 1-ին զ, Նանսեն 24",yerevan_gis,DCIKP1594,CLARITY_NODE,40.197623,44.556469,,"2024-11-25 16:00:00","2025-02-28 17:00:00",true
112,76,yerevan,nor-nork,"Tevosyan street, 1/5","ք․ Երևան, Հովհանես Թևոսյան 1/5",yerevan_gis,DSNDV4890,CLARITY_NODE,40.185334,44.572730,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
113,43,yerevan,nor-nork,"Nansen Street, 24","ք. Երևան, Նորք 1-ին զ, Նանսեն 24",yerevan_gis,DDUGL5981,CLARITY_NODE,40.197450,44.557409,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
114,52,yerevan,nork-marash,"Garegin Hovsepyan Street, 64/7","ք․ Երևան, Գ․Հովսփյան փ․ 64/7",yerevan_gis,DTTNF8055,CLARITY_NODE,40.174195,44.535528,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
115,86,yerevan,arabkir,"Near the Institute of Chemistry","ք. Երևան, Արղության 10/15 ",yerevan_gis,DISWI5141,CLARITY_NODE,40.213450,44.511689,,"2024-12-06 16:00:00","2025-02-28 17:00:00",true
116,58,yerevan,nor-nork,"Gyurjyan street, 11/3","ք․ Երևան, Գյուրջյան 11/3 ",yerevan_gis,DAQTQ5862,CLARITY_NODE,40.192600,44.562380,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
117,93,yerevan,kanaker-zeytun,"Zakaria Kanakertsi Street, 141/3","ք․ Երևան, Քանաքեռցու 141/3",yerevan_gis,DENUU9926,CLARITY_NODE,40.229583,44.551058,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
118,55,yerevan,nor-nork,"Lvovyan street, 30","ք․ Երևան,   Նոր Նորք Լվովյան փ. 30 հողամաս",yerevan_gis,DSLZB1796,CLARITY_NODE,40.202491,44.559915,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
119,76,yerevan,nor-nork,"Tevosyan street, 1/5","ք․ Երևան, Հովհանես Թևոսյան 1/5",yerevan_gis,DQBIN9374,CLARITY_NODE,40.185929,44.572820,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
120,28,yerevan,avan,Kuchak,"ք. Երևան, Ալմա-Աթայի փ. հ.1/4",yerevan_gis,DACWA9824,CLARITY_NODE,40.218822,44.576525,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
121,93,yerevan,kanaker-zeytun,"Zakaria Kanakertsi Street, 141/3","ք․ Երևան, Քանաքեռցու 141/3",yerevan_gis,DNCFE9588,CLARITY_NODE,40.229327,44.550823,,"2024-11-25 16:00:00","2025-02-28 17:00:00",true
122,92,yerevan,davtashen,"4th quarter Davtashen, 46/12","ք․ Երևան, Դավթաշեն 4-րդ թաղ․, 46/12 հողատարածք",yerevan_gis,DYPCQ7947,CLARITY_NODE,40.228586,44.504157,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
123,51,yerevan,davtashen,"1st quarter Davtashen, 61","ՀՀ Ք.Երևան,  Դավթաշեն 1-ին թաղամաս 61",yerevan_gis,DGXRI2364,CLARITY_NODE,40.219206,44.486441,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
124,28,yerevan,avan,Kuchak,"ք. Երևան, Ալմա-Աթայի փ. հ.1/4",yerevan_gis,DVWCH7779,CLARITY_NODE,40.219185,44.575643,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
125,39,yerevan,nork-marash,"Nork Street, 19","ք. Երևան, Նորք 19",yerevan_gis,DVNPH2193,CLARITY_NODE,40.191890,44.542738,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
126,36,yerevan,davtashen,"10th street Davtashen, 15/5","ք. Երևան, Դավթաշեն 10-րդ փ. հ.15/5",yerevan_gis,DHBVD3360,CLARITY_NODE,40.220139,44.483960,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
127,58,yerevan,nor-nork,"Gyurjyan street, 11/3","ք․ Երևան, Գյուրջյան 11/3 ",yerevan_gis,DEFCG5828,CLARITY_NODE,40.192589,44.561654,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
128,51,yerevan,davtashen,"1st quarter Davtashen, 61","ՀՀ Ք.Երևան,  Դավթաշեն 1-ին թաղամաս 61",yerevan_gis,DIDDH8878,CLARITY_NODE,40.219126,44.485678,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
129,75,yerevan,nork-marash,"Norki Ayginer street, 180","ք․ Երևան, Նորքի Այգիներ 180 ",yerevan_gis,DIMLF2308,CLARITY_NODE,40.183089,44.536401,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
130,39,yerevan,nork-marash,"Nork Street, 19","ք. Երևան, Նորք 19",yerevan_gis,DZZRU3761,CLARITY_NODE,40.192033,44.543061,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
131,33,yerevan,kentron,"Gevorg Emin street, 12","ք. Երևան, Գևորգ Էմին 12",yerevan_gis,DNHWJ9492,CLARITY_NODE,40.194414,44.509602,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
132,48,yerevan,ajapnyak,"Lukashina street, 37/47","ք. Երևան, Ս․ Լուկաշինի 37/47 ",yerevan_gis,DJZDY4081,CLARITY_NODE,40.194010,44.446711,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
133,66,yerevan,davtashen,"Pirumyanneri street, 7/6","ք․ Երևան, Փիրումյանների փ. 7/6 ",yerevan_gis,DCRGP4112,CLARITY_NODE,40.220359,44.495534,,"2024-11-25 16:00:00","2025-02-28 17:00:00",false
